topic_id Q0 docno rank score tag
7 Q0 34234564834639872 564 0.25865534 02/04/2021:18:22:44
7 Q0 29421998606131202 565 0.25856122 02/04/2021:18:22:44
7 Q0 29659794860146688 566 0.25854942 02/04/2021:18:22:44
7 Q0 30981649680310272 567 0.25851244 02/04/2021:18:22:44
7 Q0 32537843611996160 568 0.25849438 02/04/2021:18:22:44
7 Q0 30335577572249600 569 0.25841135 02/04/2021:18:22:44
7 Q0 30329134768984064 570 0.25823992 02/04/2021:18:22:44
7 Q0 33565611657265153 571 0.25811604 02/04/2021:18:22:44
7 Q0 32876849235230720 572 0.25802416 02/04/2021:18:22:44
7 Q0 29059431375314944 573 0.25786695 02/04/2021:18:22:44
7 Q0 31396115249111040 574 0.25783345 02/04/2021:18:22:44
7 Q0 30092198548611072 575 0.25782824 02/04/2021:18:22:44
7 Q0 30088040156233729 576 0.25782824 02/04/2021:18:22:44
7 Q0 30086565556396032 577 0.25782824 02/04/2021:18:22:44
7 Q0 34872926788395008 578 0.25782233 02/04/2021:18:22:44
7 Q0 32406187320287232 579 0.25780195 02/04/2021:18:22:44
7 Q0 29508800125865984 580 0.25774205 02/04/2021:18:22:44
7 Q0 30152061651783680 581 0.25767797 02/04/2021:18:22:44
7 Q0 33127808708382720 582 0.25761443 02/04/2021:18:22:44
7 Q0 30977645021765633 583 0.25755748 02/04/2021:18:22:44
7 Q0 29845461774893056 584 0.25754642 02/04/2021:18:22:44
7 Q0 32454824217804801 585 0.25747675 02/04/2021:18:22:44
7 Q0 32196757920157696 586 0.25747675 02/04/2021:18:22:44
7 Q0 32540082116231168 587 0.25747675 02/04/2021:18:22:44
7 Q0 29441188545171456 588 0.25737548 02/04/2021:18:22:44
7 Q0 35028674101125120 589 0.25711334 02/04/2021:18:22:44
7 Q0 30020288062160898 590 0.2569956 02/04/2021:18:22:44
7 Q0 31184933267447808 591 0.256988 02/04/2021:18:22:44
7 Q0 31168969738035200 592 0.25698578 02/04/2021:18:22:44
7 Q0 33499213190930432 593 0.25698376 02/04/2021:18:22:44
7 Q0 32849199800258563 594 0.2569319 02/04/2021:18:22:44
7 Q0 30293110055510016 595 0.25679147 02/04/2021:18:22:44
7 Q0 30128960708804609 596 0.25632137 02/04/2021:18:22:44
7 Q0 31915245379256320 597 0.25620306 02/04/2021:18:22:44
7 Q0 32535648984375296 598 0.2561615 02/04/2021:18:22:44
7 Q0 28979832427646976 599 0.25604415 02/04/2021:18:22:44
7 Q0 34641068595089408 600 0.25604045 02/04/2021:18:22:44
7 Q0 32418428753022976 601 0.2558964 02/04/2021:18:22:44
7 Q0 31647814786228224 602 0.2557763 02/04/2021:18:22:44
7 Q0 32584538672594944 603 0.2557712 02/04/2021:18:22:44
7 Q0 29682967454420992 604 0.25567728 02/04/2021:18:22:44
7 Q0 30647736969728000 605 0.25564194 02/04/2021:18:22:44
7 Q0 32716931857383424 606 0.2556011 02/04/2021:18:22:44
7 Q0 31691654750539776 607 0.25535792 02/04/2021:18:22:44
7 Q0 30305552093413376 608 0.25531608 02/04/2021:18:22:44
7 Q0 29957997182586880 609 0.25531557 02/04/2021:18:22:44
7 Q0 33245644420288512 610 0.25526017 02/04/2021:18:22:44
7 Q0 34975871223730177 611 0.2552467 02/04/2021:18:22:44
7 Q0 29228438799785984 612 0.25506428 02/04/2021:18:22:44
7 Q0 34197535224496128 613 0.2550491 02/04/2021:18:22:44
7 Q0 32990961768341504 614 0.25486124 02/04/2021:18:22:44
7 Q0 30887152585809920 615 0.25485536 02/04/2021:18:22:44
7 Q0 33523537478156288 616 0.25477785 02/04/2021:18:22:44
7 Q0 32307200877662208 617 0.25475395 02/04/2021:18:22:44
7 Q0 34998142906671104 618 0.25455856 02/04/2021:18:22:44
7 Q0 29227706981810176 619 0.25455603 02/04/2021:18:22:44
7 Q0 30942610109497345 620 0.25452557 02/04/2021:18:22:44
7 Q0 34431046460112896 621 0.25448647 02/04/2021:18:22:44
7 Q0 29940395202838528 622 0.25445148 02/04/2021:18:22:44
7 Q0 33243694236831744 623 0.2544012 02/04/2021:18:22:44
7 Q0 30690917597847552 624 0.25433308 02/04/2021:18:22:44
7 Q0 32360633370419200 625 0.25431556 02/04/2021:18:22:44
7 Q0 29958753696612352 626 0.25426355 02/04/2021:18:22:44
7 Q0 31252166085709825 627 0.25422874 02/04/2021:18:22:44
7 Q0 30763995623329792 628 0.25420734 02/04/2021:18:22:44
7 Q0 29569980634767360 629 0.2541837 02/04/2021:18:22:44
7 Q0 29964049143828480 630 0.2540747 02/04/2021:18:22:44
7 Q0 31406677311885312 631 0.2540558 02/04/2021:18:22:44
7 Q0 31327728544260096 632 0.25400215 02/04/2021:18:22:44
7 Q0 34184084477444096 633 0.25396717 02/04/2021:18:22:44
7 Q0 31064054474735617 634 0.2539286 02/04/2021:18:22:44
7 Q0 32541166893268993 635 0.25382796 02/04/2021:18:22:44
7 Q0 31022694463967232 636 0.2537499 02/04/2021:18:22:44
7 Q0 29172590601834496 637 0.25367382 02/04/2021:18:22:44
7 Q0 29375261686366208 638 0.25353044 02/04/2021:18:22:44
7 Q0 31329744452591617 639 0.2535199 02/04/2021:18:22:44
7 Q0 30091840426344448 640 0.25346723 02/04/2021:18:22:44
7 Q0 31643878712934400 641 0.2533747 02/04/2021:18:22:44
7 Q0 33412610787377152 642 0.25334066 02/04/2021:18:22:44
7 Q0 29076584111542272 643 0.25312397 02/04/2021:18:22:44
7 Q0 29179501569122304 644 0.25308543 02/04/2021:18:22:44
7 Q0 33231028642385920 645 0.2530545 02/04/2021:18:22:44
7 Q0 30705061755621376 646 0.25305182 02/04/2021:18:22:44
7 Q0 34646326314541058 647 0.25281334 02/04/2021:18:22:44
7 Q0 33420019064901632 648 0.25274363 02/04/2021:18:22:44
7 Q0 33132476125675520 649 0.25267756 02/04/2021:18:22:44
7 Q0 34995893245583360 650 0.25265217 02/04/2021:18:22:44
7 Q0 33406735599280128 651 0.25264376 02/04/2021:18:22:44
7 Q0 32791299635552256 652 0.25257337 02/04/2021:18:22:44
7 Q0 30287813240946688 653 0.25254977 02/04/2021:18:22:44
7 Q0 32402761186283520 654 0.25248718 02/04/2021:18:22:44
7 Q0 32510648751493120 655 0.25248468 02/04/2021:18:22:44
7 Q0 33956274014126080 656 0.25246155 02/04/2021:18:22:44
7 Q0 30366874613055488 657 0.25244004 02/04/2021:18:22:44
7 Q0 30517537967968256 658 0.2523722 02/04/2021:18:22:44
7 Q0 29660596664279041 659 0.25222164 02/04/2021:18:22:44
7 Q0 34012181133524992 660 0.2520813 02/04/2021:18:22:44
7 Q0 31684062536015872 661 0.25203395 02/04/2021:18:22:44
7 Q0 33303014932484096 662 0.25194514 02/04/2021:18:22:44
7 Q0 33241983157932032 663 0.25194514 02/04/2021:18:22:44
7 Q0 29784505447354368 664 0.2519334 02/04/2021:18:22:44
7 Q0 30325761801977856 665 0.25178522 02/04/2021:18:22:44
7 Q0 35016328699973632 666 0.25177374 02/04/2021:18:22:44
7 Q0 29622651370610688 667 0.2516864 02/04/2021:18:22:44
7 Q0 29198874425958402 668 0.2516597 02/04/2021:18:22:44
7 Q0 30419826853814272 669 0.25159186 02/04/2021:18:22:44
7 Q0 34624154615422976 670 0.25158 02/04/2021:18:22:44
7 Q0 30811266700283905 671 0.251413 02/04/2021:18:22:44
7 Q0 32874246602489856 672 0.2513902 02/04/2021:18:22:44
7 Q0 34519566096801792 673 0.25126475 02/04/2021:18:22:44
7 Q0 32858401608310784 674 0.2510984 02/04/2021:18:22:44
7 Q0 35009472019562496 675 0.25108406 02/04/2021:18:22:44
7 Q0 34100789060304896 676 0.25107193 02/04/2021:18:22:44
7 Q0 33327700693229568 677 0.25094083 02/04/2021:18:22:44
7 Q0 32274144296968192 678 0.25092465 02/04/2021:18:22:44
7 Q0 33684333537533952 679 0.25088575 02/04/2021:18:22:44
7 Q0 32824230647169025 680 0.25087512 02/04/2021:18:22:44
7 Q0 34315075737096193 681 0.25048882 02/04/2021:18:22:44
7 Q0 29528564621647872 682 0.25045276 02/04/2021:18:22:44
7 Q0 34740857747804160 683 0.2504391 02/04/2021:18:22:44
7 Q0 33120468009488384 684 0.25043565 02/04/2021:18:22:44
7 Q0 29053346505564160 685 0.25041434 02/04/2021:18:22:44
7 Q0 34464808577269760 686 0.25037056 02/04/2021:18:22:44
7 Q0 33372592052117504 687 0.25036728 02/04/2021:18:22:44
7 Q0 30097011118182400 688 0.25030127 02/04/2021:18:22:44
7 Q0 32381072683573248 689 0.250257 02/04/2021:18:22:44
7 Q0 29311810158985216 690 0.25024092 02/04/2021:18:22:44
7 Q0 34659748548710400 691 0.25020874 02/04/2021:18:22:44
7 Q0 29191556783149057 692 0.25015667 02/04/2021:18:22:44
7 Q0 30621207644610560 693 0.25010216 02/04/2021:18:22:44
7 Q0 29376846676107264 694 0.25004414 02/04/2021:18:22:44
7 Q0 32179718400770048 695 0.24996696 02/04/2021:18:22:44
7 Q0 29317229417861120 696 0.24996212 02/04/2021:18:22:44
7 Q0 29169634368294912 697 0.24996212 02/04/2021:18:22:44
7 Q0 29147185253720065 698 0.24996212 02/04/2021:18:22:44
7 Q0 32405096138543104 699 0.24995969 02/04/2021:18:22:44
7 Q0 32004450486849536 700 0.24995932 02/04/2021:18:22:44
7 Q0 29579216261488640 701 0.24994966 02/04/2021:18:22:44
7 Q0 29393669312225280 702 0.24973558 02/04/2021:18:22:44
7 Q0 29834497805516800 703 0.24969645 02/04/2021:18:22:44
7 Q0 32387427872022528 704 0.24967436 02/04/2021:18:22:44
7 Q0 30174804128571392 705 0.2496577 02/04/2021:18:22:44
7 Q0 35045326830305280 706 0.24964744 02/04/2021:18:22:44
7 Q0 32475509115850752 707 0.24949422 02/04/2021:18:22:44
7 Q0 30101508288675840 708 0.24947587 02/04/2021:18:22:44
7 Q0 33595636121214976 709 0.24947333 02/04/2021:18:22:44
7 Q0 35075063631986688 710 0.2493926 02/04/2021:18:22:44
7 Q0 33596631106457600 711 0.2493434 02/04/2021:18:22:44
7 Q0 34922496759169024 712 0.24926779 02/04/2021:18:22:44
7 Q0 30007595427176448 713 0.24926765 02/04/2021:18:22:44
7 Q0 32175327358746625 714 0.24922112 02/04/2021:18:22:44
7 Q0 29801900413034496 715 0.24916634 02/04/2021:18:22:44
7 Q0 32718814328131584 716 0.2490834 02/04/2021:18:22:44
7 Q0 34971806041374720 717 0.24871397 02/04/2021:18:22:44
7 Q0 30080650849554432 718 0.24868943 02/04/2021:18:22:44
7 Q0 29358881389940736 719 0.24868111 02/04/2021:18:22:44
7 Q0 32800930021769216 720 0.24855143 02/04/2021:18:22:44
7 Q0 30112495863603201 721 0.24855037 02/04/2021:18:22:44
7 Q0 29687003108876288 722 0.24840307 02/04/2021:18:22:44
7 Q0 29479185361670144 723 0.24838549 02/04/2021:18:22:44
7 Q0 32634506997399552 724 0.24836755 02/04/2021:18:22:44
7 Q0 32373951422267392 725 0.24835873 02/04/2021:18:22:44
7 Q0 31102098477162496 726 0.24835375 02/04/2021:18:22:44
7 Q0 31660107842457600 727 0.2483239 02/04/2021:18:22:44
7 Q0 30019822125326336 728 0.24830079 02/04/2021:18:22:44
7 Q0 30395874588762114 729 0.24830073 02/04/2021:18:22:44
7 Q0 29369956223160320 730 0.24828342 02/04/2021:18:22:44
7 Q0 31813222814191616 731 0.24823342 02/04/2021:18:22:44
7 Q0 30945244245655552 732 0.24822146 02/04/2021:18:22:44
7 Q0 30124698364805120 733 0.24821806 02/04/2021:18:22:44
7 Q0 35018849527009280 734 0.24814257 02/04/2021:18:22:44
7 Q0 29492381652877312 735 0.2481273 02/04/2021:18:22:44
7 Q0 33198174692712448 736 0.24802375 02/04/2021:18:22:44
7 Q0 31790462289313792 737 0.24792993 02/04/2021:18:22:44
7 Q0 32047578493231104 738 0.24792612 02/04/2021:18:22:44
7 Q0 31996285150035968 739 0.24791844 02/04/2021:18:22:44
7 Q0 30025848518086656 740 0.24788481 02/04/2021:18:22:44
7 Q0 34688237821759488 741 0.24783035 02/04/2021:18:22:44
7 Q0 31494574186696704 742 0.24766292 02/04/2021:18:22:44
7 Q0 32052864780079104 743 0.24762797 02/04/2021:18:22:44
7 Q0 30967129851301888 744 0.24751598 02/04/2021:18:22:44
7 Q0 29778027000893440 745 0.24749418 02/04/2021:18:22:44
7 Q0 29810424870342656 746 0.24741001 02/04/2021:18:22:44
7 Q0 31900013512630272 747 0.24735782 02/04/2021:18:22:44
7 Q0 31621380545970176 748 0.24732296 02/04/2021:18:22:44
7 Q0 33498303307976704 749 0.24730588 02/04/2021:18:22:44
7 Q0 30419465069928448 750 0.24730471 02/04/2021:18:22:44
7 Q0 31137294433914880 751 0.24729747 02/04/2021:18:22:44
7 Q0 30941361611997184 752 0.24721122 02/04/2021:18:22:44
7 Q0 32076460122447872 753 0.24719414 02/04/2021:18:22:44
7 Q0 34779088715522048 754 0.24715364 02/04/2021:18:22:44
7 Q0 29568629670416384 755 0.24714154 02/04/2021:18:22:44
7 Q0 29376810185658368 756 0.24710724 02/04/2021:18:22:44
7 Q0 28980191518785536 757 0.24709655 02/04/2021:18:22:44
7 Q0 31386328855748609 758 0.24690694 02/04/2021:18:22:44
7 Q0 30698420796653569 759 0.24671344 02/04/2021:18:22:44
7 Q0 29909771649818624 760 0.24653825 02/04/2021:18:22:44
7 Q0 29195031776595968 761 0.24643382 02/04/2021:18:22:44
7 Q0 30409301906427904 762 0.24642532 02/04/2021:18:22:44
7 Q0 33374625853476864 763 0.24639091 02/04/2021:18:22:44
7 Q0 31819914033496064 764 0.24637613 02/04/2021:18:22:44
7 Q0 30846943626264576 765 0.2462497 02/04/2021:18:22:44
7 Q0 31994186588749824 766 0.24624717 02/04/2021:18:22:44
7 Q0 32993563012767744 767 0.24621044 02/04/2021:18:22:44
7 Q0 31168887571615744 768 0.24619636 02/04/2021:18:22:44
7 Q0 30346273643040768 769 0.24613309 02/04/2021:18:22:44
7 Q0 34732339107995648 770 0.24611245 02/04/2021:18:22:44
7 Q0 32164127346524160 771 0.24608351 02/04/2021:18:22:44
7 Q0 33527313232560128 772 0.24602804 02/04/2021:18:22:44
7 Q0 30114023995346944 773 0.2459144 02/04/2021:18:22:44
7 Q0 30770708548161536 774 0.24588296 02/04/2021:18:22:44
7 Q0 33202447379865600 775 0.2458241 02/04/2021:18:22:44
7 Q0 31091364863156225 776 0.2458204 02/04/2021:18:22:44
7 Q0 33632443340685312 777 0.24581443 02/04/2021:18:22:44
7 Q0 32086146997555201 778 0.24581212 02/04/2021:18:22:44
7 Q0 34709745822605312 779 0.24574466 02/04/2021:18:22:44
7 Q0 34929624383234048 780 0.24573487 02/04/2021:18:22:44
7 Q0 30527385422004224 781 0.24572167 02/04/2021:18:22:44
7 Q0 35081416303845376 782 0.24572161 02/04/2021:18:22:44
7 Q0 30231970915028992 783 0.2456036 02/04/2021:18:22:44
7 Q0 33637505219698688 784 0.2455045 02/04/2021:18:22:44
7 Q0 29573315492315136 785 0.24549298 02/04/2021:18:22:44
7 Q0 34600170624651264 786 0.24548519 02/04/2021:18:22:44
7 Q0 30104357122875392 787 0.24543895 02/04/2021:18:22:44
7 Q0 30101147704365057 788 0.24543895 02/04/2021:18:22:44
7 Q0 30099367419449345 789 0.24543895 02/04/2021:18:22:44
7 Q0 30096836790325248 790 0.24543895 02/04/2021:18:22:44
7 Q0 30092290877825024 791 0.24543895 02/04/2021:18:22:44
7 Q0 30092129678139393 792 0.24543895 02/04/2021:18:22:44
7 Q0 30090006462730241 793 0.24543895 02/04/2021:18:22:44
7 Q0 30088380813414400 794 0.24543895 02/04/2021:18:22:44
7 Q0 30085330577129472 795 0.24543895 02/04/2021:18:22:44
7 Q0 30084950497689600 796 0.24543895 02/04/2021:18:22:44
7 Q0 30084851147218945 797 0.24543895 02/04/2021:18:22:44
7 Q0 30084686231379969 798 0.24543895 02/04/2021:18:22:44
7 Q0 30084134940450816 799 0.24543895 02/04/2021:18:22:44
7 Q0 30083119730130944 800 0.24543895 02/04/2021:18:22:44
7 Q0 30082767811252224 801 0.24543895 02/04/2021:18:22:44
7 Q0 30040558684610561 802 0.24543895 02/04/2021:18:22:44
7 Q0 29948534908256256 803 0.24543895 02/04/2021:18:22:44
7 Q0 30194654393667584 804 0.24541521 02/04/2021:18:22:44
7 Q0 32612711976144897 805 0.24535829 02/04/2021:18:22:44
7 Q0 32030353841459200 806 0.24530259 02/04/2021:18:22:44
7 Q0 29334938985701376 807 0.24529135 02/04/2021:18:22:44
7 Q0 31031009503875072 808 0.24527313 02/04/2021:18:22:44
7 Q0 34930532236136448 809 0.24521482 02/04/2021:18:22:44
7 Q0 32554235790888960 810 0.24511813 02/04/2021:18:22:44
7 Q0 31381107819679744 811 0.24481916 02/04/2021:18:22:44
7 Q0 32165530513178625 812 0.24479601 02/04/2021:18:22:44
7 Q0 32371675467087872 813 0.24463038 02/04/2021:18:22:44
7 Q0 33395685864771584 814 0.24458677 02/04/2021:18:22:44
7 Q0 33199720146935808 815 0.24456057 02/04/2021:18:22:44
7 Q0 34632101190053888 816 0.2445588 02/04/2021:18:22:44
7 Q0 30093858981285888 817 0.24447118 02/04/2021:18:22:44
7 Q0 31819236686962689 818 0.24446264 02/04/2021:18:22:44
7 Q0 34608489087111168 819 0.24440068 02/04/2021:18:22:44
7 Q0 30030971952697344 820 0.24435487 02/04/2021:18:22:44
7 Q0 30025369834749953 821 0.24435487 02/04/2021:18:22:44
7 Q0 30025303560560640 822 0.24435487 02/04/2021:18:22:44
7 Q0 31724574559182848 823 0.24428916 02/04/2021:18:22:44
7 Q0 34943865521700864 824 0.24413073 02/04/2021:18:22:44
7 Q0 32170513686073344 825 0.24404626 02/04/2021:18:22:44
7 Q0 29886964467507201 826 0.24393956 02/04/2021:18:22:44
7 Q0 34683412014964736 827 0.24385768 02/04/2021:18:22:44
7 Q0 29000322097618944 828 0.24371594 02/04/2021:18:22:44
7 Q0 29624200364818432 829 0.24358869 02/04/2021:18:22:44
7 Q0 32735569394012160 830 0.2433897 02/04/2021:18:22:44
7 Q0 35020786284634113 831 0.24334931 02/04/2021:18:22:44
7 Q0 32488623093841920 832 0.24333979 02/04/2021:18:22:44
7 Q0 32697152060788736 833 0.24332805 02/04/2021:18:22:44
7 Q0 35005288272756736 834 0.24329092 02/04/2021:18:22:44
7 Q0 29326891324280832 835 0.24325785 02/04/2021:18:22:44
7 Q0 31494499469369344 836 0.24322464 02/04/2021:18:22:44
7 Q0 34991202554216448 837 0.24313575 02/04/2021:18:22:44
7 Q0 33211378160373760 838 0.24306118 02/04/2021:18:22:44
7 Q0 30185218295992320 839 0.24301568 02/04/2021:18:22:44
7 Q0 34660152049147904 840 0.24299642 02/04/2021:18:22:44
7 Q0 30595581206331392 841 0.24282156 02/04/2021:18:22:44
7 Q0 34994445883670528 842 0.24257028 02/04/2021:18:22:44
7 Q0 31245924126695424 843 0.24240425 02/04/2021:18:22:44
7 Q0 34905603650359296 844 0.2423717 02/04/2021:18:22:44
7 Q0 31166268354600960 845 0.24236926 02/04/2021:18:22:44
7 Q0 34901915775008768 846 0.2422781 02/04/2021:18:22:44
7 Q0 34976265261817856 847 0.24227792 02/04/2021:18:22:44
7 Q0 35016607688425472 848 0.24227734 02/04/2021:18:22:44
7 Q0 30613185132240897 849 0.2422648 02/04/2021:18:22:44
7 Q0 31000784946593792 850 0.24225655 02/04/2021:18:22:44
7 Q0 30794765645651969 851 0.24216785 02/04/2021:18:22:44
7 Q0 30789479836950528 852 0.24210635 02/04/2021:18:22:44
7 Q0 32156232466833409 853 0.24204516 02/04/2021:18:22:44
7 Q0 29434940206612481 854 0.24191317 02/04/2021:18:22:44
7 Q0 32844463587987456 855 0.24164477 02/04/2021:18:22:44
7 Q0 30163366223806464 856 0.24140126 02/04/2021:18:22:44
7 Q0 34513020084297729 857 0.24137716 02/04/2021:18:22:44
7 Q0 30504770938601472 858 0.24135375 02/04/2021:18:22:44
7 Q0 29570022028349440 859 0.2412033 02/04/2021:18:22:44
7 Q0 35014631546163200 860 0.24119782 02/04/2021:18:22:44
7 Q0 34140846068596736 861 0.24112305 02/04/2021:18:22:44
7 Q0 30043464607469568 862 0.24108198 02/04/2021:18:22:44
7 Q0 34667387554893824 863 0.2410764 02/04/2021:18:22:44
7 Q0 29724724590280705 864 0.24086708 02/04/2021:18:22:44
7 Q0 30384560113983488 865 0.24083541 02/04/2021:18:22:44
7 Q0 33540182829432832 866 0.24081907 02/04/2021:18:22:44
7 Q0 33580074468909056 867 0.24069789 02/04/2021:18:22:44
7 Q0 29164960034594816 868 0.24069574 02/04/2021:18:22:44
7 Q0 29407064786739200 869 0.24065863 02/04/2021:18:22:44
7 Q0 29978369051328512 870 0.240641 02/04/2021:18:22:44
7 Q0 33566821449736192 871 0.24061844 02/04/2021:18:22:44
7 Q0 30509160596512768 872 0.2406127 02/04/2021:18:22:44
7 Q0 35017671187775488 873 0.24059466 02/04/2021:18:22:44
7 Q0 30719645430317056 874 0.24053302 02/04/2021:18:22:44
7 Q0 34960189660602368 875 0.24049914 02/04/2021:18:22:44
7 Q0 34925898134200320 876 0.24049503 02/04/2021:18:22:44
7 Q0 29919964735479808 877 0.2404401 02/04/2021:18:22:44
7 Q0 30409252329750529 878 0.24020264 02/04/2021:18:22:44
7 Q0 33203289604497409 879 0.24009652 02/04/2021:18:22:44
7 Q0 30266490108248064 880 0.2400943 02/04/2021:18:22:44
7 Q0 34745920134316032 881 0.24009077 02/04/2021:18:22:44
7 Q0 34816267248476160 882 0.2400312 02/04/2021:18:22:44
7 Q0 31251165853257728 883 0.23997553 02/04/2021:18:22:44
7 Q0 31183905558102016 884 0.23993133 02/04/2021:18:22:44
7 Q0 31382773830782976 885 0.23992181 02/04/2021:18:22:44
7 Q0 28966981969387520 886 0.2398805 02/04/2021:18:22:44
7 Q0 33097278478614528 887 0.23982629 02/04/2021:18:22:44
7 Q0 30407346681290752 888 0.23951012 02/04/2021:18:22:44
7 Q0 29269387714232321 889 0.23950957 02/04/2021:18:22:44
7 Q0 35075529832927232 890 0.23950778 02/04/2021:18:22:44
7 Q0 30714167128231938 891 0.23946097 02/04/2021:18:22:44
7 Q0 34777481529524224 892 0.23937589 02/04/2021:18:22:44
7 Q0 29912415818752000 893 0.2391348 02/04/2021:18:22:44
7 Q0 33871035178680321 894 0.23894858 02/04/2021:18:22:44
7 Q0 32212668018327553 895 0.23893452 02/04/2021:18:22:44
7 Q0 31235357227880448 896 0.23880021 02/04/2021:18:22:44
7 Q0 34549988373569536 897 0.23879664 02/04/2021:18:22:44
7 Q0 30696059181211648 898 0.23868984 02/04/2021:18:22:44
7 Q0 30937150102966272 899 0.23867893 02/04/2021:18:22:44
7 Q0 30417303208202240 900 0.23865819 02/04/2021:18:22:44
7 Q0 33079277624762369 901 0.2385913 02/04/2021:18:22:44
7 Q0 35074168441544705 902 0.23850198 02/04/2021:18:22:44
7 Q0 29385279873753088 903 0.2384954 02/04/2021:18:22:44
7 Q0 29029913386291200 904 0.23849487 02/04/2021:18:22:44
7 Q0 29038959858294784 905 0.2384131 02/04/2021:18:22:44
7 Q0 30518343660208130 906 0.2383964 02/04/2021:18:22:44
7 Q0 31438161770971136 907 0.2383424 02/04/2021:18:22:44
7 Q0 31167954573852672 908 0.2383424 02/04/2021:18:22:44
7 Q0 30041711719751680 909 0.2383424 02/04/2021:18:22:44
7 Q0 34884293138325505 910 0.23818934 02/04/2021:18:22:44
7 Q0 34744948137922562 911 0.23818696 02/04/2021:18:22:44
7 Q0 34275390562246656 912 0.23814853 02/04/2021:18:22:44
7 Q0 31483352611553280 913 0.23811157 02/04/2021:18:22:44
7 Q0 29654527741267968 914 0.23810276 02/04/2021:18:22:44
7 Q0 32053645935640576 915 0.23805806 02/04/2021:18:22:44
7 Q0 33527558175727616 916 0.23805588 02/04/2021:18:22:44
7 Q0 31483584401383424 917 0.23793149 02/04/2021:18:22:44
7 Q0 31691667849351168 918 0.23785433 02/04/2021:18:22:44
7 Q0 33401116418904064 919 0.23781149 02/04/2021:18:22:44
7 Q0 29281584184033280 920 0.23773864 02/04/2021:18:22:44
7 Q0 34633286441500672 921 0.23761511 02/04/2021:18:22:44
7 Q0 34235631823486976 922 0.2374973 02/04/2021:18:22:44
7 Q0 30242821092933632 923 0.23747057 02/04/2021:18:22:44
7 Q0 30434478631428097 924 0.23736763 02/04/2021:18:22:44
7 Q0 32390027103178752 925 0.23736557 02/04/2021:18:22:44
7 Q0 32854821056806912 926 0.23734769 02/04/2021:18:22:44
7 Q0 33088844945424384 927 0.23733032 02/04/2021:18:22:44
7 Q0 33347386411585536 928 0.2372579 02/04/2021:18:22:44
7 Q0 29203888070467585 929 0.23725305 02/04/2021:18:22:44
7 Q0 32785210915430401 930 0.2371061 02/04/2021:18:22:44
7 Q0 32692565618720768 931 0.2371061 02/04/2021:18:22:44
7 Q0 32134531448315904 932 0.23704836 02/04/2021:18:22:44
7 Q0 34998308611174400 933 0.23702943 02/04/2021:18:22:44
7 Q0 34643575807545344 934 0.2370282 02/04/2021:18:22:44
7 Q0 34774032641425409 935 0.23700646 02/04/2021:18:22:44
7 Q0 30514602487840768 936 0.23696691 02/04/2021:18:22:44
7 Q0 30787991060357121 937 0.2367484 02/04/2021:18:22:44
7 Q0 30408014259290114 938 0.23666511 02/04/2021:18:22:44
7 Q0 29832695764746240 939 0.23664999 02/04/2021:18:22:44
7 Q0 30142762280034305 940 0.23662198 02/04/2021:18:22:44
7 Q0 31333256804704256 941 0.23660462 02/04/2021:18:22:44
7 Q0 29387947253964800 942 0.23660193 02/04/2021:18:22:44
7 Q0 29701162340982784 943 0.23656163 02/04/2021:18:22:44
7 Q0 32171371052146688 944 0.23650196 02/04/2021:18:22:44
7 Q0 30620268149866496 945 0.2364878 02/04/2021:18:22:44
7 Q0 31175612798345216 946 0.23648635 02/04/2021:18:22:44
7 Q0 32556089245442048 947 0.23647335 02/04/2021:18:22:44
7 Q0 32879317109186560 948 0.23623052 02/04/2021:18:22:44
7 Q0 31227781429862401 949 0.23620269 02/04/2021:18:22:44
7 Q0 29229358400937984 950 0.23618324 02/04/2021:18:22:44
7 Q0 35079088431431680 951 0.23615693 02/04/2021:18:22:44
7 Q0 30022290083155968 952 0.23612663 02/04/2021:18:22:44
7 Q0 30679621590589441 953 0.23608854 02/04/2021:18:22:44
7 Q0 31694913527619584 954 0.23595944 02/04/2021:18:22:44
7 Q0 34165017398091776 955 0.23582964 02/04/2021:18:22:44
7 Q0 34159911365509120 956 0.23582964 02/04/2021:18:22:44
7 Q0 34550704790179840 957 0.2358196 02/04/2021:18:22:44
7 Q0 34668089064816640 958 0.23579371 02/04/2021:18:22:44
7 Q0 34938720482230272 959 0.23568702 02/04/2021:18:22:44
7 Q0 29659695589363712 960 0.23562133 02/04/2021:18:22:44
7 Q0 30501436609527808 961 0.23561767 02/04/2021:18:22:44
7 Q0 31036278665388032 962 0.23561406 02/04/2021:18:22:44
7 Q0 29261422194065408 963 0.23561406 02/04/2021:18:22:44
7 Q0 34338614473273344 964 0.23561348 02/04/2021:18:22:44
7 Q0 30321222063497216 965 0.23553734 02/04/2021:18:22:44
7 Q0 33353153395040257 966 0.23549277 02/04/2021:18:22:44
7 Q0 33954269426089985 967 0.23543444 02/04/2021:18:22:44
7 Q0 32625688171249665 968 0.23540387 02/04/2021:18:22:44
7 Q0 29717585696137216 969 0.23540184 02/04/2021:18:22:44
7 Q0 29717584253288448 970 0.23540184 02/04/2021:18:22:44
7 Q0 33439114237841408 971 0.23536475 02/04/2021:18:22:44
7 Q0 30532801526759424 972 0.23535307 02/04/2021:18:22:44
7 Q0 30833011125649410 973 0.23525508 02/04/2021:18:22:44
7 Q0 32869724459114496 974 0.23523644 02/04/2021:18:22:44
